,V1,size,expr,time
3152,size,3775,labelled_opart,0.00221895
3153,size,3775,fpop,0.0013683
3154,size,3775,fpop,0.0013285
3155,size,3775,opart,0.0331899
3156,size,3775,labelled_opart,0.00205245
3157,size,3775,opart,0.0335119
3158,size,3775,opart,0.0333511
3159,size,3775,labelled_opart,0.00199275
3160,size,1945,labelled_opart,0.0011466
3161,size,1945,opart,0.0089817
3162,size,1945,labelled_opart,0.0011535
3163,size,1945,labelled_opart,0.0011892
3164,size,1945,fpop,0.0007644
3165,size,1945,opart,0.0093659
3166,size,1945,fpop,0.000769
3167,size,1945,opart,0.0091306
3168,size,1945,fpop,0.0007928
3169,size,4674,labelled_opart,0.0024477
3170,size,4674,fpop,0.0016318
3171,size,4674,labelled_opart,0.00247725
3172,size,4674,labelled_opart,0.00247275
3173,size,4674,fpop,0.0016515
3174,size,4674,fpop,0.0016485
3175,size,4674,opart,0.0505426
3176,size,4674,opart,0.0506168
3177,size,4674,opart,0.0501692
3178,size,5619,fpop,0.0022626
3179,size,5619,labelled_opart,0.0033939
3180,size,5619,fpop,0.0020591
3181,size,5619,opart,0.0872577
3182,size,5619,opart,0.0880141
3183,size,5619,opart,0.0885735
3184,size,5619,labelled_opart,0.00308865
3185,size,5619,labelled_opart,0.0030201
3186,size,5619,fpop,0.0020134
3187,size,2205,opart,0.0111099
3188,size,2205,opart,0.0112863
3189,size,2205,labelled_opart,0.00126735
3190,size,2205,labelled_opart,0.00128205
3191,size,2205,fpop,0.0008449
3192,size,2205,labelled_opart,0.00119085
3193,size,2205,opart,0.0112832
3194,size,2205,fpop,0.0008547
3195,size,2205,fpop,0.0007939
3196,size,1945,opart,0.0097482
3197,size,1945,labelled_opart,0.0010773
3198,size,1945,fpop,0.0007182
3199,size,1945,fpop,0.0006933
3200,size,1945,fpop,0.0006872
3201,size,1945,labelled_opart,0.00103995
3202,size,1945,opart,0.0096045
3203,size,1945,labelled_opart,0.0010308
3204,size,1945,opart,0.0095799
3205,size,4674,fpop,0.0018697
3206,size,4674,labelled_opart,0.00280455
3207,size,4674,opart,0.0552272
3208,size,4674,opart,0.0549078
3209,size,4674,labelled_opart,0.00242625
3210,size,4674,labelled_opart,0.0024927
3211,size,4674,fpop,0.0016175
3212,size,4674,opart,0.058145
3213,size,4674,fpop,0.0016618
3214,size,3012,fpop,0.0011391
3215,size,3012,fpop,0.0011111
3216,size,3012,fpop,0.0010445
3217,size,3012,labelled_opart,0.00170865
3218,size,3012,opart,0.0221798
3219,size,3012,opart,0.0222021
3220,size,3012,labelled_opart,0.00166665
3221,size,3012,opart,0.0220531
3222,size,3012,labelled_opart,0.00156675
3223,size,3256,labelled_opart,0.00179805
3224,size,3256,opart,0.0310242
3225,size,3256,opart,0.0309193
3226,size,3256,labelled_opart,0.00164025
3227,size,3256,fpop,0.0011987
3228,size,3256,fpop,0.0010935
3229,size,3256,opart,0.0304532
3230,size,3256,fpop,0.0012294
3231,size,3256,labelled_opart,0.0018441
3232,size,5619,opart,0.0814394
3233,size,5619,fpop,0.0020748
3234,size,5619,labelled_opart,0.0031122
3235,size,5619,fpop,0.0020249
3236,size,5619,fpop,0.0019357
3237,size,5619,labelled_opart,0.00303735
3238,size,5619,opart,0.0726506
3239,size,5619,labelled_opart,0.00290355
3240,size,5619,opart,0.0724
3241,size,3012,labelled_opart,0.0017184
3242,size,3012,fpop,0.0011456
3243,size,3012,fpop,0.0010997
3244,size,3012,labelled_opart,0.00164955
3245,size,3012,opart,0.0209592
3246,size,3012,opart,0.0209635
3247,size,3012,fpop,0.0011619
3248,size,3012,labelled_opart,0.00174285
3249,size,3012,opart,0.0211486
3250,size,5619,opart,0.0742854
3251,size,5619,fpop,0.002396
3252,size,5619,labelled_opart,0.003594
3253,size,5619,opart,0.0746189
3254,size,5619,fpop,0.0021746
3255,size,5619,fpop,0.0024633
3256,size,5619,opart,0.0769417
3257,size,5619,labelled_opart,0.0032619
3258,size,5619,labelled_opart,0.00369495
3259,size,2205,labelled_opart,0.0012285
3260,size,2205,fpop,0.000819
3261,size,2205,opart,0.0111935
3262,size,2205,opart,0.0111462
3263,size,2205,labelled_opart,0.0012282
3264,size,2205,labelled_opart,0.0011112
3265,size,2205,opart,0.011522
3266,size,2205,fpop,0.0008188
3267,size,2205,fpop,0.0007408
3268,size,2037,opart,0.0097129
3269,size,2037,fpop,0.0007576
3270,size,2037,labelled_opart,0.0011364
3271,size,2037,opart,0.0097964
3272,size,2037,labelled_opart,0.0010794
3273,size,2037,fpop,0.0007196
3274,size,2037,fpop,0.0006951
3275,size,2037,labelled_opart,0.00104265
3276,size,2037,opart,0.0095524
3277,size,4858,fpop,0.0017779
3278,size,4858,labelled_opart,0.00266685
3279,size,4858,labelled_opart,0.00259215
3280,size,4858,fpop,0.0017281
3281,size,4858,opart,0.0544037
3282,size,4858,opart,0.0548166
3283,size,4858,labelled_opart,0.0025962
3284,size,4858,opart,0.0541258
3285,size,4858,fpop,0.0017308
3286,size,4674,opart,0.0505528
3287,size,4674,labelled_opart,0.00230865
3288,size,4674,labelled_opart,0.00221355
3289,size,4674,fpop,0.0015391
3290,size,4674,fpop,0.0014757
3291,size,4674,opart,0.0504448
3292,size,4674,labelled_opart,0.002466
3293,size,4674,opart,0.0508708
3294,size,4674,fpop,0.001644
3295,size,3012,fpop,0.0011174
3296,size,3012,opart,0.0230092
3297,size,3012,opart,0.0226103
3298,size,3012,fpop,0.0010959
3299,size,3012,labelled_opart,0.0016761
3300,size,3012,fpop,0.0011108
3301,size,3012,opart,0.0228217
3302,size,3012,labelled_opart,0.00164385
3303,size,3012,labelled_opart,0.0016662
3304,size,2205,opart,0.0114726
3305,size,2205,opart,0.0111869
3306,size,2205,labelled_opart,0.00130335
3307,size,2205,fpop,0.0008689
3308,size,2205,fpop,0.0008352
3309,size,2205,labelled_opart,0.0012528
3310,size,2205,labelled_opart,0.0013548
3311,size,2205,fpop,0.0009032
3312,size,2205,opart,0.0110849
3313,size,1945,labelled_opart,0.00109065
3314,size,1945,fpop,0.0007271
3315,size,1945,labelled_opart,0.00108225
3316,size,1945,opart,0.00985
3317,size,1945,opart,0.0096602
3318,size,1945,opart,0.0098641
3319,size,1945,labelled_opart,0.00104145
3320,size,1945,fpop,0.0007215
3321,size,1945,fpop,0.0006943
3322,size,4674,fpop,0.0018084
3323,size,4674,opart,0.0507959
3324,size,4674,labelled_opart,0.0027126
3325,size,4674,opart,0.0506418
3326,size,4674,opart,0.0506376
3327,size,4674,labelled_opart,0.00267495
3328,size,4674,fpop,0.0017833
3329,size,4674,labelled_opart,0.0026628
3330,size,4674,fpop,0.0017752
3331,size,4429,fpop,0.0017924
3332,size,4429,opart,0.0449057
3333,size,4429,opart,0.0455162
3334,size,4429,labelled_opart,0.0026886
3335,size,4429,fpop,0.0022745
3336,size,4429,labelled_opart,0.00341175
3337,size,4429,fpop,0.0017711
3338,size,4429,labelled_opart,0.00265665
3339,size,4429,opart,0.0450108
3340,size,5619,fpop,0.0021927
3341,size,5619,opart,0.0774929
3342,size,5619,labelled_opart,0.00328905
3343,size,5619,opart,0.077819
3344,size,5619,fpop,0.0024117
3345,size,5619,labelled_opart,0.00361755
3346,size,5619,fpop,0.0021493
3347,size,5619,opart,0.0781779
3348,size,5619,labelled_opart,0.00322395
3349,size,3249,opart,0.0245952
3350,size,3249,opart,0.0245773
3351,size,3249,labelled_opart,0.00172935
3352,size,3249,labelled_opart,0.00178995
3353,size,3249,fpop,0.0011529
3354,size,3249,labelled_opart,0.00171825
3355,size,3249,opart,0.0255855
3356,size,3249,fpop,0.0011933
3357,size,3249,fpop,0.0011455
3358,size,870,opart,0.0018329
3359,size,870,fpop,0.0004031
3360,size,870,labelled_opart,0.00060465
3361,size,870,opart,0.0017685
3362,size,870,fpop,0.0003601
3363,size,870,fpop,0.0003541
3364,size,870,labelled_opart,0.00054015
3365,size,870,opart,0.0020037
3366,size,870,labelled_opart,0.00053115
3367,size,3249,labelled_opart,0.0019878
3368,size,3249,fpop,0.0013252
3369,size,3249,labelled_opart,0.0019941
3370,size,3249,labelled_opart,0.00187005
3371,size,3249,opart,0.0244228
3372,size,3249,opart,0.0246027
3373,size,3249,fpop,0.0013294
3374,size,3249,fpop,0.0012467
3375,size,3249,opart,0.0251418
3376,size,1945,fpop,0.0008451
3377,size,1945,labelled_opart,0.00126765
3378,size,1945,fpop,0.0007595
3379,size,1945,labelled_opart,0.00113925
3380,size,1945,opart,0.0094026
3381,size,1945,labelled_opart,0.0012132
3382,size,1945,opart,0.009402
3383,size,1945,opart,0.0094313
3384,size,1945,fpop,0.0008088
3385,size,3865,labelled_opart,0.00215295
3386,size,3865,labelled_opart,0.0020649
3387,size,3865,opart,0.0347762
3388,size,3865,fpop,0.0014353
3389,size,3865,fpop,0.0013766
3390,size,3865,labelled_opart,0.0021861
3391,size,3865,opart,0.0348778
3392,size,3865,fpop,0.0014574
3393,size,3865,opart,0.0352027
3394,size,5619,labelled_opart,0.0031299
3395,size,5619,fpop,0.0020866
3396,size,5619,fpop,0.0020162
3397,size,5619,labelled_opart,0.0030243
3398,size,5619,opart,0.0726114
3399,size,5619,opart,0.0722863
3400,size,5619,labelled_opart,0.0036096
3401,size,5619,opart,0.0727009
3402,size,5619,fpop,0.0024064
3403,size,3865,opart,0.0346946
3404,size,3865,labelled_opart,0.00221355
3405,size,3865,opart,0.0349564
3406,size,3865,labelled_opart,0.00210255
3407,size,3865,fpop,0.0014757
3408,size,3865,fpop,0.0014017
3409,size,3865,fpop,0.001401
3410,size,3865,opart,0.0376386
3411,size,3865,labelled_opart,0.0021015
3412,size,3012,labelled_opart,0.00172545
3413,size,3012,fpop,0.0011503
3414,size,3012,fpop,0.0010958
3415,size,3012,opart,0.0210446
3416,size,3012,labelled_opart,0.0016437
3417,size,3012,fpop,0.0011166
3418,size,3012,opart,0.0212913
3419,size,3012,labelled_opart,0.0016749
3420,size,3012,opart,0.0212924
3421,size,5619,opart,0.0748221
3422,size,5619,labelled_opart,0.0034923
3423,size,5619,opart,0.0757079
3424,size,5619,fpop,0.0023282
3425,size,5619,labelled_opart,0.00385335
3426,size,5619,labelled_opart,0.0034506
3427,size,5619,fpop,0.0025689
3428,size,5619,opart,0.0751434
3429,size,5619,fpop,0.0023004
3430,size,2205,labelled_opart,0.00134475
3431,size,2205,opart,0.0114626
3432,size,2205,opart,0.0113322
3433,size,2205,labelled_opart,0.0013233
3434,size,2205,fpop,0.0008965
3435,size,2205,labelled_opart,0.0012915
3436,size,2205,opart,0.0111393
3437,size,2205,fpop,0.0008822
3438,size,2205,fpop,0.000861
3439,size,4674,labelled_opart,0.0025383
3440,size,4674,opart,0.0505388
3441,size,4674,fpop,0.0016922
3442,size,4674,opart,0.0510499
3443,size,4674,fpop,0.0016769
3444,size,4674,opart,0.0511048
3445,size,4674,labelled_opart,0.00251535
3446,size,4674,fpop,0.0021734
3447,size,4674,labelled_opart,0.0032601
3448,size,2037,fpop,0.0007825
3449,size,2037,opart,0.0103968
3450,size,2037,fpop,0.0007578
3451,size,2037,labelled_opart,0.00117375
3452,size,2037,labelled_opart,0.0011367
3453,size,2037,opart,0.0103715
3454,size,2037,labelled_opart,0.00116325
3455,size,2037,opart,0.0103994
3456,size,2037,fpop,0.0007755
3457,size,870,fpop,0.0004117
3458,size,870,fpop,0.0003215
3459,size,870,fpop,0.0003088
3460,size,870,opart,0.0018439
3461,size,870,opart,0.0018301
3462,size,870,opart,0.0018279
3463,size,870,labelled_opart,0.00061755
3464,size,870,labelled_opart,0.00048225
3465,size,870,labelled_opart,0.0004632
3466,size,4674,opart,0.0504031
3467,size,4674,opart,0.0504221
3468,size,4674,labelled_opart,0.0025449
3469,size,4674,fpop,0.0016966
3470,size,4674,labelled_opart,0.00266925
3471,size,4674,fpop,0.0017795
3472,size,4674,opart,0.0506718
3473,size,4674,labelled_opart,0.00252705
3474,size,4674,fpop,0.0016847
3475,size,3249,opart,0.0241893
3476,size,3249,labelled_opart,0.00178065
3477,size,3249,opart,0.0245474
3478,size,3249,fpop,0.0011871
3479,size,3249,labelled_opart,0.00177585
3480,size,3249,fpop,0.0011839
3481,size,3249,labelled_opart,0.00177015
3482,size,3249,opart,0.024485
3483,size,3249,fpop,0.0011801
3484,size,1945,opart,0.009567
3485,size,1945,labelled_opart,0.00156405
3486,size,1945,fpop,0.0010427
3487,size,1945,opart,0.009647
3488,size,1945,fpop,0.0007072
3489,size,1945,fpop,0.0006773
3490,size,1945,opart,0.0095966
3491,size,1945,labelled_opart,0.0010608
3492,size,1945,labelled_opart,0.00101595
3493,size,4674,fpop,0.0018322
3494,size,4674,opart,0.0513127
3495,size,4674,labelled_opart,0.0027483
3496,size,4674,labelled_opart,0.00261555
3497,size,4674,opart,0.050878
3498,size,4674,fpop,0.0017437
3499,size,4674,fpop,0.0016745
3500,size,4674,opart,0.0510466
3501,size,4674,labelled_opart,0.00251175
3502,size,870,opart,0.0019012
3503,size,870,labelled_opart,0.00055185
3504,size,870,labelled_opart,0.0004836
3505,size,870,opart,0.0019322
3506,size,870,fpop,0.0003679
3507,size,870,opart,0.0018093
3508,size,870,fpop,0.0003224
3509,size,870,labelled_opart,0.00047505
3510,size,870,fpop,0.0003167
3511,size,4674,opart,0.0505274
3512,size,4674,fpop,0.0018141
3513,size,4674,opart,0.0501511
3514,size,4674,fpop,0.0017217
3515,size,4674,labelled_opart,0.00272115
3516,size,4674,labelled_opart,0.00258255
3517,size,4674,opart,0.0502267
3518,size,4674,fpop,0.0017241
3519,size,4674,labelled_opart,0.00258615
3520,size,3256,fpop,0.0012359
3521,size,3256,labelled_opart,0.00185385
3522,size,3256,labelled_opart,0.00181875
3523,size,3256,opart,0.0242982
3524,size,3256,fpop,0.0012125
3525,size,3256,opart,0.024605
3526,size,3256,opart,0.0245165
3527,size,3256,fpop,0.0012219
3528,size,3256,labelled_opart,0.00183285
3529,size,1956,labelled_opart,0.0011529
3530,size,1956,labelled_opart,0.0013149
3531,size,1956,fpop,0.0007686
3532,size,1956,opart,0.009709
3533,size,1956,opart,0.0092811
3534,size,1956,fpop,0.0008766
3535,size,1956,labelled_opart,0.0012318
3536,size,1956,fpop,0.0008212
3537,size,1956,opart,0.0096327
3538,size,1945,labelled_opart,0.00105705
3539,size,1945,fpop,0.0007047
3540,size,1945,labelled_opart,0.00102765
3541,size,1945,opart,0.0090069
3542,size,1945,labelled_opart,0.00100365
3543,size,1945,fpop,0.0006851
3544,size,1945,fpop,0.0006691
3545,size,1945,opart,0.0094702
3546,size,1945,opart,0.0091035
3547,size,1385,labelled_opart,0.00074385
3548,size,1385,fpop,0.0004959
3549,size,1385,opart,0.0047122
3550,size,1385,fpop,0.0005578
3551,size,1385,opart,0.0044481
3552,size,1385,labelled_opart,0.0008367
3553,size,1385,opart,0.0044384
3554,size,1385,labelled_opart,0.0008214
3555,size,1385,fpop,0.0005476
3556,size,4674,opart,0.0502033
3557,size,4674,labelled_opart,0.00236565
3558,size,4674,fpop,0.0015771
3559,size,4674,fpop,0.0016391
3560,size,4674,labelled_opart,0.00245865
3561,size,4674,opart,0.050467
3562,size,4674,fpop,0.0015659
3563,size,4674,opart,0.0507615
3564,size,4674,labelled_opart,0.00234885
3565,size,3291,fpop,0.0011993
3566,size,3291,opart,0.0254127
3567,size,3291,fpop,0.0012007
3568,size,3291,opart,0.025069
3569,size,3291,labelled_opart,0.00179895
3570,size,3291,labelled_opart,0.00180105
3571,size,3291,fpop,0.0011971
3572,size,3291,labelled_opart,0.00179565
3573,size,3291,opart,0.0257034
3574,size,2205,fpop,0.0012074
3575,size,2205,labelled_opart,0.0018111
3576,size,2205,labelled_opart,0.00126435
3577,size,2205,labelled_opart,0.001317
3578,size,2205,fpop,0.0008429
3579,size,2205,opart,0.0119491
3580,size,2205,fpop,0.000878
3581,size,2205,opart,0.0119665
3582,size,2205,opart,0.0119218
3583,size,3012,opart,0.0224925
3584,size,3012,labelled_opart,0.00163035
3585,size,3012,opart,0.022502
3586,size,3012,fpop,0.0010869
3587,size,3012,labelled_opart,0.0015927
3588,size,3012,labelled_opart,0.00161205
3589,size,3012,fpop,0.0010618
3590,size,3012,opart,0.0226239
3591,size,3012,fpop,0.0010747
3592,size,1945,opart,0.0089124
3593,size,1945,fpop,0.0007418
3594,size,1945,fpop,0.0006763
3595,size,1945,labelled_opart,0.0011127
3596,size,1945,labelled_opart,0.00101445
3597,size,1945,opart,0.0089756
3598,size,1945,labelled_opart,0.0014355
3599,size,1945,opart,0.0087102
3600,size,1945,fpop,0.000957
3601,size,3249,labelled_opart,0.00179715
3602,size,3249,fpop,0.0011981
3603,size,3249,opart,0.0243846
3604,size,3249,labelled_opart,0.0018546
3605,size,3249,opart,0.0246817
3606,size,3249,opart,0.0242975
3607,size,3249,fpop,0.0012364
3608,size,3249,fpop,0.0011353
3609,size,3249,labelled_opart,0.00170295
3610,size,1956,labelled_opart,0.0011562
3611,size,1956,fpop,0.0007708
3612,size,1956,fpop,0.001009
3613,size,1956,opart,0.0088761
3614,size,1956,labelled_opart,0.0015135
3615,size,1956,opart,0.0088291
3616,size,1956,opart,0.0087519
3617,size,1956,fpop,0.0007351
3618,size,1956,labelled_opart,0.00110265
3619,size,1945,opart,0.0146353
3620,size,1945,fpop,0.0007504
3621,size,1945,fpop,0.0006843
3622,size,1945,opart,0.0086754
3623,size,1945,labelled_opart,0.0011256
3624,size,1945,fpop,0.0006995
3625,size,1945,opart,0.0091786
3626,size,1945,labelled_opart,0.00102645
3627,size,1945,labelled_opart,0.00104925
3628,size,1488,labelled_opart,0.0008616
3629,size,1488,opart,0.0055475
3630,size,1488,fpop,0.0005744
3631,size,1488,labelled_opart,0.00092325
3632,size,1488,opart,0.0055535
3633,size,1488,labelled_opart,0.0008418
3634,size,1488,fpop,0.0006155
3635,size,1488,opart,0.0055645
3636,size,1488,fpop,0.0005612
3637,size,4858,opart,0.0620372
3638,size,4858,labelled_opart,0.00271035
3639,size,4858,fpop,0.0018069
3640,size,4858,fpop,0.0018933
3641,size,4858,opart,0.0618661
3642,size,4858,labelled_opart,0.00283995
3643,size,4858,labelled_opart,0.00300135
3644,size,4858,opart,0.0618519
3645,size,4858,fpop,0.0020009
3646,size,1385,opart,0.0045969
3647,size,1385,opart,0.0044324
3648,size,1385,labelled_opart,0.0007521
3649,size,1385,fpop,0.0005014
3650,size,1385,labelled_opart,0.00076065
3651,size,1385,fpop,0.0005071
3652,size,1385,opart,0.0048948
3653,size,1385,fpop,0.0005058
3654,size,1385,labelled_opart,0.0007587
3655,size,141380,labelled_opart,0.08871915
3656,size,141380,opart,46.3198215
3657,size,141380,opart,48.0709965
3658,size,141380,fpop,0.0591461
3659,size,141380,fpop,0.0588243
3660,size,141380,fpop,0.0586722
3661,size,141380,opart,45.4940157
3662,size,141380,labelled_opart,0.08823645
3663,size,141380,labelled_opart,0.0880083
3664,size,148782,fpop,0.062081
3665,size,148782,fpop,0.0613725
3666,size,148782,opart,51.3652548
3667,size,148782,opart,51.3152575
3668,size,148782,fpop,0.0671159
3669,size,148782,labelled_opart,0.0931215
3670,size,148782,labelled_opart,0.09205875
3671,size,148782,labelled_opart,0.10067385
3672,size,148782,opart,59.0742628
3673,size,123955,labelled_opart,0.0822582
3674,size,123955,fpop,0.0548388
3675,size,123955,fpop,0.0559209
3676,size,123955,opart,37.0806663
3677,size,123955,labelled_opart,0.08388135
3678,size,123955,fpop,0.0593976
3679,size,123955,opart,36.9433124
3680,size,123955,opart,36.8772659
3681,size,123955,labelled_opart,0.0890964
3682,size,97260,opart,22.9289101
3683,size,97260,labelled_opart,0.066993
3684,size,97260,fpop,0.044662
3685,size,97260,fpop,0.04421
3686,size,97260,opart,23.3394793
3687,size,97260,fpop,0.0448527
3688,size,97260,labelled_opart,0.066315
3689,size,97260,opart,22.9391166
3690,size,97260,labelled_opart,0.06727905
3691,size,84214,fpop,0.0350491
3692,size,84214,labelled_opart,0.05257365
3693,size,84214,fpop,0.0406397
3694,size,84214,opart,16.9614972
3695,size,84214,fpop,0.0359465
3696,size,84214,opart,16.9477789
3697,size,84214,opart,16.9464697
3698,size,84214,labelled_opart,0.06095955
3699,size,84214,labelled_opart,0.05391975
3700,size,86408,labelled_opart,0.0532878
3701,size,86408,opart,22.307842
3702,size,86408,fpop,0.0355252
3703,size,86408,fpop,0.0356537
3704,size,86408,opart,22.7078981
3705,size,86408,labelled_opart,0.05348055
3706,size,86408,fpop,0.0384525
3707,size,86408,opart,22.3264116
3708,size,86408,labelled_opart,0.05767875
3709,size,148782,labelled_opart,0.094848
3710,size,148782,opart,61.2326841
3711,size,148782,opart,61.3042627
3712,size,148782,opart,61.5435951
3713,size,148782,fpop,0.063232
3714,size,148782,labelled_opart,0.0957906
3715,size,148782,labelled_opart,0.09975525
3716,size,148782,fpop,0.0638604
3717,size,148782,fpop,0.0665035
3718,size,123955,labelled_opart,0.07953555
3719,size,123955,opart,38.7750341
3720,size,123955,labelled_opart,0.0815265
3721,size,123955,opart,38.8007084
3722,size,123955,fpop,0.0530237
3723,size,123955,opart,38.6827692
3724,size,123955,labelled_opart,0.0804471
3725,size,123955,fpop,0.054351
3726,size,123955,fpop,0.0536314
3727,size,141380,fpop,0.0637194
3728,size,141380,opart,52.59485
3729,size,141380,fpop,0.064985
3730,size,141380,labelled_opart,0.0955791
3731,size,141380,opart,52.368061
3732,size,141380,fpop,0.0646996
3733,size,141380,labelled_opart,0.0974775
3734,size,141380,opart,7691.770135
3735,size,141380,labelled_opart,0.0970494
3736,size,41831,opart,4.26815
3737,size,41831,labelled_opart,0.02571975
3738,size,41831,fpop,0.0171465
3739,size,41831,fpop,0.0171337
3740,size,41831,fpop,0.017505
3741,size,41831,opart,4.0784736
3742,size,41831,labelled_opart,0.02570055
3743,size,41831,labelled_opart,0.0262575
3744,size,41831,opart,4.0024115
3745,size,123955,fpop,0.0524685
3746,size,123955,labelled_opart,0.07870275
3747,size,123955,labelled_opart,0.0859533
3748,size,123955,opart,35.8409568
3749,size,123955,labelled_opart,0.0880083
3750,size,123955,opart,35.825963
3751,size,123955,opart,37.0244878
3752,size,123955,fpop,0.0573022
3753,size,123955,fpop,0.0586722
3754,size,116414,opart,33.7300185
3755,size,116414,fpop,0.0539796
3756,size,116414,labelled_opart,0.0809694
3757,size,116414,opart,33.350419
3758,size,116414,labelled_opart,0.0851889
3759,size,116414,fpop,0.0567926
3760,size,116414,labelled_opart,0.08484975
3761,size,116414,fpop,0.0565665
3762,size,116414,opart,33.3112924
3763,size,112157,fpop,0.0492142
3764,size,112157,labelled_opart,0.0738213
3765,size,112157,opart,30.3656051
3766,size,112157,labelled_opart,0.0784809
3767,size,112157,opart,30.0981421
3768,size,112157,labelled_opart,0.0725805
3769,size,112157,fpop,0.0523206
3770,size,112157,opart,29.94539
3771,size,112157,fpop,0.048387
3772,size,97260,labelled_opart,0.06412485
3773,size,97260,opart,22.5160134
3774,size,97260,fpop,0.0427499
3775,size,97260,opart,22.6857227
3776,size,97260,fpop,0.0465909
3777,size,97260,labelled_opart,0.06988635
3778,size,97260,labelled_opart,0.0720621
3779,size,97260,opart,22.4721728
3780,size,97260,fpop,0.0480414
3781,size,95108,opart,21.4677314
3782,size,95108,labelled_opart,0.06675465
3783,size,95108,fpop,0.0445031
3784,size,95108,fpop,0.0435672
3785,size,95108,labelled_opart,0.0653508
3786,size,95108,fpop,0.0420975
3787,size,95108,labelled_opart,0.06314625
3788,size,95108,opart,21.3812181
3789,size,95108,opart,21.827237
3790,size,141380,opart,48.2081813
3791,size,141380,labelled_opart,0.09386265
3792,size,141380,fpop,0.0625751
3793,size,141380,fpop,0.0621585
3794,size,141380,labelled_opart,0.09323775
3795,size,141380,opart,48.2805227
3796,size,141380,labelled_opart,0.0946797
3797,size,141380,fpop,0.0631198
3798,size,141380,opart,51.2116955
3799,size,44841,opart,6.045126
3800,size,44841,opart,6.0473046
3801,size,44841,labelled_opart,0.02781015
3802,size,44841,labelled_opart,0.02874825
3803,size,44841,fpop,0.0185401
3804,size,44841,fpop,0.0191655
3805,size,44841,fpop,0.0181274
3806,size,44841,labelled_opart,0.0271911
3807,size,44841,opart,6.0337391
3808,size,41831,opart,4.0292541
3809,size,41831,labelled_opart,0.02717655
3810,size,41831,labelled_opart,0.02721075
3811,size,41831,fpop,0.0181177
3812,size,41831,fpop,0.0181405
3813,size,41831,opart,4.0229589
3814,size,41831,opart,3.9728452
3815,size,41831,fpop,0.0170768
3816,size,41831,labelled_opart,0.0256152
3817,size,116414,fpop,0.0481103
3818,size,116414,opart,34.5965786
3819,size,116414,fpop,0.0565369
3820,size,116414,labelled_opart,0.07216545
3821,size,116414,fpop,0.0529898
3822,size,116414,opart,35.6029349
3823,size,116414,opart,36.5422841
3824,size,116414,labelled_opart,0.08480535
3825,size,116414,labelled_opart,0.0794847
3826,size,141380,opart,52.6021972
3827,size,141380,fpop,0.0646697
3828,size,141380,labelled_opart,0.09700455
3829,size,141380,opart,52.5524724
3830,size,141380,labelled_opart,0.103278
3831,size,141380,fpop,0.068852
3832,size,141380,labelled_opart,0.0900384
3833,size,141380,opart,49.8055187
3834,size,141380,fpop,0.0600256
3835,size,123955,fpop,0.0521801
3836,size,123955,opart,37.078231
3837,size,123955,labelled_opart,0.07827015
3838,size,123955,opart,37.064346
3839,size,123955,fpop,0.0528609
3840,size,123955,labelled_opart,0.07929135
3841,size,123955,fpop,0.053499
3842,size,123955,opart,36.8391127
3843,size,123955,labelled_opart,0.0802485
3844,size,79113,fpop,0.0338539
3845,size,79113,opart,19.4871653
3846,size,79113,labelled_opart,0.05078085
3847,size,79113,opart,19.5833463
3848,size,79113,fpop,0.0341254
3849,size,79113,labelled_opart,0.0511881
3850,size,79113,opart,20.2983845
3851,size,79113,labelled_opart,0.05907555
3852,size,79113,fpop,0.0393837
3853,size,55228,opart,7.7639543
3854,size,55228,opart,7.9989374
3855,size,55228,labelled_opart,0.03828045
3856,size,55228,fpop,0.0255203
3857,size,55228,fpop,0.0228107
3858,size,55228,opart,7.3908822
3859,size,55228,labelled_opart,0.03421605
3860,size,55228,labelled_opart,0.0314604
3861,size,55228,fpop,0.0209736
3862,size,44841,opart,6.2801614
3863,size,44841,labelled_opart,0.0254589
3864,size,44841,opart,6.0420332
3865,size,44841,fpop,0.0169726
3866,size,44841,opart,6.0542716
3867,size,44841,fpop,0.0185385
3868,size,44841,labelled_opart,0.02780775
3869,size,44841,labelled_opart,0.0282606
3870,size,44841,fpop,0.0188404
3871,size,148782,labelled_opart,0.0865713
3872,size,148782,fpop,0.0577142
3873,size,148782,fpop,0.0605076
3874,size,148782,labelled_opart,0.0907614
3875,size,148782,opart,51.3463685
3876,size,148782,fpop,0.0610646
3877,size,148782,opart,51.3308515
3878,size,148782,labelled_opart,0.0915969
3879,size,148782,opart,52.3251926
3880,size,141380,opart,63.9690133
3881,size,141380,fpop,0.0640607
3882,size,141380,labelled_opart,0.09609105
3883,size,141380,opart,61.9005746
3884,size,141380,labelled_opart,0.0899886
3885,size,141380,fpop,0.0599924
3886,size,141380,opart,71.5963998
3887,size,141380,fpop,0.0844433
3888,size,141380,labelled_opart,0.12666495
3889,size,109167,opart,35.836843
3890,size,109167,fpop,0.0590623
3891,size,109167,labelled_opart,0.08859345
3892,size,109167,opart,35.7755275
3893,size,109167,labelled_opart,0.08921865
3894,size,109167,fpop,0.0594791
3895,size,109167,labelled_opart,0.09668355
3896,size,109167,opart,35.9555859
3897,size,109167,fpop,0.0644557
3898,size,95108,fpop,0.0498477
3899,size,95108,labelled_opart,0.07477155
3900,size,95108,opart,27.4457894
3901,size,95108,opart,22.868531
3902,size,95108,opart,27.7883641
3903,size,95108,fpop,0.0482122
3904,size,95108,labelled_opart,0.0723183
